Test Name	Expected	Status	Time
C7503_3000	Clicked on 'SelectButton' button successfully	PASS	6/29/2020 3:51:51 PM
C7503_3000	Navigated successfully and 104PC  Value has been selected	PASS	6/29/2020 3:51:51 PM
C7503_3000	Successfully entered value as "5" in 'Quantity	PASS	6/29/2020 3:51:53 PM
C7503_3000	Successfully the value selected from 'Others' menu	PASS	6/29/2020 3:52:01 PM
C7503_3000	Successfully the value selected from 'listType' list	PASS	6/29/2020 3:52:20 PM
C7503_3000	Successfully entered value as "USD" in 'SearchName	PASS	6/29/2020 3:52:21 PM
C7503_3000	Clicked on 'SearchButton' button successfully	PASS	6/29/2020 3:52:22 PM
C7503_3000	Clicked on 'SelectButton' button successfully	PASS	6/29/2020 3:52:27 PM
C7503_3000	Navigated successfully and USD  Value has been selected	PASS	6/29/2020 3:52:27 PM
C7503_3000	Successfully entered value as "1000" in 'Price	PASS	6/29/2020 3:52:36 PM
C7503_3000	Clicked on 'Update Amount' button successfully	PASS	6/29/2020 3:52:37 PM
C7503_3000	"'AmountFields'" retrieved value is : "AmountFields"	PASS	6/29/2020 3:52:45 PM
C7503_3000	Amount field is updated as $5,000.00 USD	PASS	6/29/2020 3:52:45 PM
C7503_3000	Successfully the value selected from 'SearchMore' menu	PASS	6/29/2020 3:52:54 PM
C7503_3000	Successfully the value selected from 'listType' list	PASS	6/29/2020 3:53:13 PM
C7503_3000	Successfully entered value as "0000208077" in 'SearchName	PASS	6/29/2020 3:53:13 PM
C7503_3000	Clicked on 'SearchButton' button successfully	PASS	6/29/2020 3:53:15 PM
C7503_3000	Clicked on 'SelectButton' button successfully	PASS	6/29/2020 3:53:20 PM
C7503_3000	Navigated successfully and 0000208077  Value has been selected	PASS	6/29/2020 3:53:20 PM
C7503_3000	catalog details are filled	PASS	6/29/2020 3:53:20 PM
C7503_3000	Clicked on 'Add to Cart' button successfully	PASS	6/29/2020 3:53:22 PM
C7503_3000	catalog details are filled	PASS	6/29/2020 3:53:24 PM
C7503_3000	Procced to check is verified Successfully	PASS	6/29/2020 3:53:26 PM
C7503_3000	Clicked on 'Proceed to Check' button successfully	PASS	6/29/2020 3:53:27 PM
C7503_3000	Successfully the value selected from 'Actions drop down' menu	PASS	6/29/2020 3:53:54 PM
C7503_3000	Successfully the value selected from 'Account Assignment' list	PASS	6/29/2020 3:54:13 PM
C7503_3000	Successfully the value selected from 'SearchMore' menu	PASS	6/29/2020 3:54:21 PM
C7503_3000	Successfully the value selected from 'listType' list	PASS	6/29/2020 3:54:40 PM
C7503_3000	Successfully entered value as "3000" in 'SearchName	PASS	6/29/2020 3:54:41 PM
C7503_3000	Clicked on 'SearchButton' button successfully	PASS	6/29/2020 3:54:42 PM
C7503_3000	Clicked on 'SelectButton' button successfully	PASS	6/29/2020 3:54:47 PM
C7503_3000	Navigated successfully and 3000  Value has been selected	PASS	6/29/2020 3:54:48 PM
C7503_3000	Successfully the value selected from 'SearchMore' menu	PASS	6/29/2020 3:55:04 PM
C7503_3000	Successfully the value selected from 'listType' list	PASS	6/29/2020 3:55:23 PM
C7503_3000	Successfully entered value as "0000690020" in 'SearchName	PASS	6/29/2020 3:55:23 PM
C7503_3000	Clicked on 'SearchButton' button successfully	PASS	6/29/2020 3:55:25 PM
C7503_3000	Clicked on 'SelectButton' button successfully	PASS	6/29/2020 3:55:30 PM
C7503_3000	Navigated successfully and 0000690020  Value has been selected	PASS	6/29/2020 3:55:30 PM
C7503_3000	Successfully the value selected from 'SearchMore' menu	PASS	6/29/2020 3:55:47 PM
C7503_3000	Successfully the value selected from 'listType' list	PASS	6/29/2020 3:56:06 PM
C7503_3000	Successfully entered value as "3000300053" in 'SearchName	PASS	6/29/2020 3:56:07 PM
C7503_3000	Clicked on 'SearchButton' button successfully	PASS	6/29/2020 3:56:08 PM
C7503_3000	Clicked on 'SelectButton' button successfully	PASS	6/29/2020 3:56:14 PM
C7503_3000	Navigated successfully and 3000300053  Value has been selected	PASS	6/29/2020 3:56:14 PM
C7503_3000	Accounting - by Line Item details are filled	PASS	6/29/2020 3:56:14 PM
C7503_3000	Successfully the value selected from 'SearchMore' menu	PASS	6/29/2020 3:56:24 PM
C7503_3000	Successfully the value selected from 'listType' list	PASS	6/29/2020 3:56:43 PM
C7503_3000	Successfully entered value as "CAS1" in 'SearchName	PASS	6/29/2020 3:56:43 PM
C7503_3000	Clicked on 'SearchButton' button successfully	PASS	6/29/2020 3:56:45 PM
C7503_3000	Clicked on 'SelectButton' button successfully	PASS	6/29/2020 3:56:50 PM
C7503_3000	Navigated successfully and CAS1  Value has been selected	PASS	6/29/2020 3:56:50 PM
C7503_3000	Successfully entered value as "ARB" in 'Purchase Group	PASS	6/29/2020 3:56:52 PM
C7503_3000	Shipping - by Line Item details are filled	PASS	6/29/2020 3:56:54 PM
C7503_3000	Clicked on 'OK' button successfully	PASS	6/29/2020 3:56:57 PM
C7503_3000	Clicked on 'Submit' button successfully	PASS	6/29/2020 3:57:01 PM
C7503_3000	Requisition is submitted Successfully	PASS	6/29/2020 3:57:06 PM
C7503_3000	Clicked on 'View Requisition' button successfully	PASS	6/29/2020 3:57:17 PM
C7503_3000	Navigated to View Requisition Screen Successfully	PASS	6/29/2020 3:57:24 PM
C7503_3000	Approvers are available to Delete	PASS	6/29/2020 3:57:32 PM
C7503_3000	Clicked on 'Delete Approver --> OK' button successfully	PASS	6/29/2020 3:57:35 PM
C7503_3000	Clicked on 'Delete Approver --> OK' button successfully	PASS	6/29/2020 3:57:54 PM
C7503_3000	Clicked on 'Delete Approver --> OK' button successfully	PASS	6/29/2020 3:58:13 PM
C7503_3000	Clicked on 'Delete Approver --> OK' button successfully	PASS	6/29/2020 3:58:25 PM
C7503_3000	Clicked on 'Delete Approver --> OK' button successfully	PASS	6/29/2020 3:58:37 PM
C7503_3000	Approvers are not available to Delete	PASS	6/29/2020 3:58:48 PM
C7503_3000	Status is diaplayed as Status: Approved	PASS	6/29/2020 3:58:50 PM
C7503_3000	Requistion is diaplayed as REQ2032506	PASS	6/29/2020 3:58:50 PM
C7503_3000	Clicked on 'Search button' button successfully	PASS	6/29/2020 3:58:56 PM
C7503_3000	Successfully Clicked on Search Button in Ariba Page	PASS	6/29/2020 3:59:06 PM
C7503_3000	Clicked successfully on Purchase Orderfield	PASS	6/29/2020 3:59:06 PM
C7503_3000	Clicked successfully on Purchase Order	PASS	6/29/2020 3:59:06 PM
C7503_3000	Values are matched and the compared values are 'Purchase Order'	PASS	6/29/2020 3:59:09 PM
C7503_3000	Navigated to Purchase Order Screen Successfully	PASS	6/29/2020 3:59:09 PM
C7503_3000	PurchaseOrder ID is Generated as "4500015113"	PASS	6/29/2020 3:59:14 PM
C7503_3000	Payment Term ID is -DD05	PASS	6/29/2020 3:59:20 PM
C7503_3000	Clicked on 'UserLogout' button successfully	PASS	6/29/2020 3:59:24 PM
C7503_3000	Clicked on 'Logout' button successfully	PASS	6/29/2020 3:59:26 PM
C7503_3000	Successfully logged out from Ariba application	PASS	6/29/2020 3:59:35 PM
C7503_3000	<font face="Century Gothic" color="blue"><b> Ended PO Creation Steps</b></font>	PASS	6/29/2020 3:59:36 PM
C7503_3000	<font face="Century Gothic" color="blue"><b> Started Invoice Creation Steps</b></font>	PASS	6/29/2020 3:59:36 PM
C7503_3000	'Ariba Network Supplier' login screen launched successfully	PASS	6/29/2020 3:59:45 PM
C7503_3000	Successfully entered value as "us1_adsk@autodesk.com" in 'UserName	PASS	6/29/2020 3:59:45 PM
C7503_3000	Value successfully entered in 'Password' field	PASS	6/29/2020 3:59:46 PM
C7503_3000	Clicked on 'Login' button successfully	PASS	6/29/2020 3:59:48 PM
C7503_3000	User "us1_adsk@autodesk.com" should be able to log-in to the application	PASS	6/29/2020 3:59:55 PM
C7503_3000	Successfully entered value as "4500015113" in 'PO Number	PASS	6/29/2020 4:00:01 PM
C7503_3000	Clicked on 'Search' button successfully	PASS	6/29/2020 4:00:07 PM
C7503_3000	Search PO Number - 4500015113	PASS	6/29/2020 4:00:14 PM
